sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
500,1776876015030,543.0,427.0,2.58
501,1776876015041,544.0,455.0,2.58
502,1776876015052,544.0,487.0,2.58
503,1776876015063,544.0,538.0,2.58
504,1776876015074,544.0,749.0,2.58
505,1776876015085,540.0,682.0,2.58
506,1776876015096,537.0,731.0,2.58
507,1776876015107,539.0,809.0,2.58
508,1776876015118,540.0,792.0,2.58
509,1776876015129,538.0,795.0,2.58
510,1776876015140,544.0,786.0,2.58
511,1776876015151,541.0,762.0,2.58
512,1776876015162,538.0,746.0,2.58
513,1776876015173,542.0,704.0,2.58
514,1776876015184,544.0,710.0,2.58
515,1776876015195,544.0,692.0,2.58
516,1776876015206,540.0,678.0,2.58
517,1776876015217,543.0,669.0,2.58
518,1776876015228,547.0,660.0,2.58
519,1776876015239,546.0,648.0,2.58
520,1776876015250,544.0,649.0,2.58
521,1776876015261,545.0,640.0,2.58
522,1776876015272,547.0,626.0,2.58
523,1776876015283,540.0,614.0,2.58
524,1776876015294,541.0,602.0,2.58
525,1776876015305,545.0,574.0,2.58
526,1776876015316,550.0,569.0,2.58
527,1776876015327,543.0,566.0,2.58
528,1776876015338,544.0,561.0,2.58
529,1776876015349,544.0,562.0,2.58
530,1776876015360,543.0,562.0,2.58
531,1776876015371,541.0,561.0,2.58
532,1776876015382,545.0,561.0,2.58
533,1776876015393,545.0,558.0,2.58
534,1776876015404,546.0,556.0,2.58
535,1776876015415,546.0,551.0,2.58
536,1776876015426,541.0,530.0,2.58
537,1776876015437,567.0,539.0,2.58
538,1776876015448,600.0,531.0,2.58
539,1776876015459,546.0,503.0,2.58
540,1776876015470,394.0,520.0,2.58
541,1776876015481,373.0,510.0,2.58
542,1776876015492,483.0,482.0,2.58
543,1776876015503,572.0,500.0,2.58
544,1776876015514,620.0,488.0,2.58
545,1776876015525,629.0,489.0,2.58
546,1776876015536,604.0,482.0,2.58
547,1776876015547,590.0,478.0,2.58
548,1776876015558,578.0,470.0,2.58
549,1776876015569,571.0,470.0,2.58
550,1776876015580,565.0,464.0,2.58
551,1776876015591,562.0,467.0,2.58
552,1776876015602,556.0,465.0,2.58
553,1776876015613,557.0,455.0,2.58
554,1776876015624,552.0,455.0,2.58
555,1776876015635,555.0,455.0,2.58
556,1776876015646,554.0,458.0,2.58
557,1776876015657,557.0,454.0,2.58
558,1776876015668,560.0,457.0,2.58
559,1776876015679,563.0,442.0,2.58
560,1776876015690,556.0,454.0,2.58
561,1776876015701,554.0,450.0,2.58
562,1776876015712,537.0,434.0,2.58
